file	coding
021A-C0897X0325XX-ABZZP0_032502_KP1_2__THAT-YOU__954-2625	0
021A-C0897X0325XX-ABZZP0_032502_KP1_2__THOUGHT-YOU__2720-1125	0
021A-C0897X0325XX-ABZZP0_032502_KP1_2__WANT-YOU__504-1925	0
021A-C0897X0325XX-ABZZP0_032502_KP1_2__WHAT-YOU__1725-6125	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__BUT-YOU__1342-9125	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__GET-YOU__1754-2725	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__SUIT-YOU__773-0925	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__THAT-YOU__1126-4625	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__THAT-YOU__1458-9325	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__THAT-YOU__1532-9725	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__WHAT-YOU__1345-4025	0
021A-C0897X0326XX-AAZZP0_032601_KP1_3__WHAT-YOU__521-0025	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__THAT-YOU__2226-7525	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__WHAT-YOU__2264-6825	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__WHAT-YOU__2363-1925	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__WHAT-YOU__2376-7225	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__WITHOUT-YOU__2242-2225	0
021A-C0897X0326XX-AAZZP0_032602_KP1_4__WITHOUT-YOU__2383-5925	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__IT-YOU__378-155	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__THAT-YOU__2062-00372097	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__THOUGHT-YOU__824-985	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__WHAT-YOU__2434-08372097	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__WHAT-YOU__288-905	0
021A-C0897X0326XX-ABZZP0_032604_KP1_6__WHAT-YOU__476-385	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__AT-YOU__606-8225	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__GET-YOU__2287-7425	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__THAT-YOU__1081-6025	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__THAT-YOU__597-1925	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__THAT-YOU__635-5925	0
021A-C0897X0329XX-AAZZP0_032901_KP1_12__WHAT-YOU__192-8225	0
021A-C0897X0329XX-ABZZP0_032903_KP1_14__LET-YOU__1370-4425	0
021A-C0897X0329XX-ABZZP0_032903_KP1_14__LET-YOU__1373-5925	0
021A-C0897X0329XX-ABZZP0_032903_KP1_14__LET-YOU__565-7125	0
021A-C0897X0329XX-ABZZP0_032903_KP1_14__THAT-YOU__532-5425	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__ABOUT-YOU__2029-7125	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__BROUGHT-YOU__2470-2125	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__EXPECT-YOU__1895-0825	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__THOUGHT-YOU__2527-6625	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__TONIGHT-YOU__2538-4825	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__WHAT-YOU__1962-5825	0
021A-C0897X0329XX-ABZZP0_032904_KP1_15__WHAT-YOU__2539-0125	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__BUT-YOU__210-2725	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__COST-YOU__1988-2625	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__GET-YOU__2150-5525	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__GET-YOU__2329-0925	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__PUT-YOU__1654-5425	0
021A-C0897X0330XX-AAZZP0_033001_KP1_16__THOUGHT-YOU__1516-8225	0
021A-C0897X0330XX-ABZZP0_033003_KP1_18__IT-YOU__477-965	0
021A-C0897X0330XX-ABZZP0_033003_KP1_18__THAT-YOU__1095-125	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__GET-YOU__2632-9225	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__GOT-YOU__2334-9025	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__IT-YOU__2699-6725	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__THAT-YOU__1393-2825	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__THOUGHT-YOU__2544-3725	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__WHAT-YOU__1536-3325	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__WHAT-YOU__1788-0825	0
021A-C0897X0330XX-ABZZP0_033004_KP1_19__WHAT-YOU__2540-8625	0
021A-C0897X0333XX-ABZZP0_033305_KC0_5__THAT-YOU__1507-2325	0
021A-C0897X0333XX-ABZZP0_033305_KC0_5__THAT-YOU__279-1225	0
021A-C0897X0334XX-ABZZP0_033402_KC0_7__THAT-YOU__715-1625	0
021A-C0897X0335XX-AAZZP0_033501_KC0_10__ABOUT-YOU__1020-49318753	0
021A-C0897X0335XX-AAZZP0_033501_KC0_10__THAT-YOU__763-603187532	0
021A-C0897X0335XX-AAZZP0_033501_KC0_10__WHAT-YOU__1450-77318753	0
021A-C0897X0335XX-AAZZP0_033501_KC0_10__WHAT-YOU__663-223187532	0
021A-C0897X0335XX-AAZZP0_033504_KC0_13__GET-YOU__2740-4025	0
021A-C0897X0335XX-ABZZP0_033505_KC0_14__THAT-YOU__1311-325	0
021A-C0897X0335XX-ABZZP0_033505_KC0_14__THAT-YOU__1597-53510252	0
021A-C0897X0335XX-ABZZP0_033505_KC0_14__THAT-YOU__742-955	0
021A-C0897X0336XX-AAZZP0_033601_KBG_1__BUT-YOU__1375-0525	0
021A-C0897X0336XX-AAZZP0_033601_KBG_1__THAT-YOU__313-0725	0
021A-C0897X0336XX-AAZZP0_033601_KBG_1__WHAT-YOU__78-1325	0
021A-C0897X0336XX-ABZZP0_033604_KBG_3__ALRIGHT-YOU__446-8625	0
021A-C0897X0336XX-ABZZP0_033604_KBG_3__ALRIGHT-YOU__453-3025	0
021A-C0897X0336XX-ABZZP0_033604_KBG_3__THAT-YOU__49-9925	0
021A-C0897X0337XX-AAZZP0_033701_KBG_4__BUT-YOU__682-6725	0
021A-C0897X0337XX-AAZZP0_033701_KBG_4__THAT-YOU__399-9425	0
021A-C0897X0337XX-AAZZP0_033701_KBG_4__THAT-YOU__574-9825	0
021A-C0897X0337XX-AAZZP0_033701_KBG_4__WHAT-YOU__777-8025	0
021A-C0897X0337XX-AAZZP0_033702_KBG_5__BUT-YOU__1890-2825	0
021A-C0897X0337XX-AAZZP0_033702_KBG_5__BUT-YOU__1899-0325	0
021A-C0897X0337XX-AAZZP0_033702_KBG_5__THOUGHT-YOU__1766-5425	0
021A-C0897X0337XX-AAZZP0_033703_KBG_6__WHAT-YOU__2513-8525	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__BUT-YOU__710-2225	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__BUT-YOU__797-4125	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__BUT-YOU__809-7425	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__IT-YOU__1114-6625	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__NOT-YOU__16-2125	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__NOT-YOU__161-1925	0
021A-C0897X0337XX-ABZZP0_033704_KBG_7__THAT-YOU__804-8425	0
021A-C0897X0338XX-AAZZP0_033801_KBG_8__THAT-YOU__329-4425	0
021A-C0897X0338XX-AAZZP0_033802_KBG_9__GET-YOU__2706-4725	0
021A-C0897X0338XX-AAZZP0_033802_KBG_9__GET-YOU__2726-3825	0
021A-C0897X0338XX-AAZZP0_033802_KBG_9__THOUGHT-YOU__2371-2525	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__ALRIGHT-YOU__1297-5525	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__ALRIGHT-YOU__745-3825	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__BUT-YOU__1581-9625	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__OUT-YOU__1379-4525	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__OUT-YOU__975-4925	0
021A-C0897X0338XX-ABZZP0_033803_KBG_10__RIGHT-YOU__1778-9325	0
021A-C0897X0339XX-AAZZP0_033901_KD5_23__GOT-YOU__326-3525	0
021A-C0897X0339XX-AAZZP0_033901_KD5_23__WHAT-YOU__501-3425	0
021A-C0897X0339XX-ABZZP0_033907_KD5_29__WHAT-YOU__636-699249192	0
021A-C0897X0339XX-ABZZP0_033908_KD5_30__BUT-YOU__1474-9925	0
021A-C0897X0339XX-ABZZP0_033908_KD5_30__JUST-YOU__1296-0925	0
021A-C0897X0339XX-ABZZP0_033908_KD5_30__RIGHT-YOU__1195-5625	0
021A-C0897X0339XX-ABZZP0_033908_KD5_30__THAT-YOU__1345-5925	0
021A-C0897X0339XX-ABZZP0_033908_KD5_30__WHAT-YOU__1297-0725	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__BIT-YOU__1789-0325	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__BIT-YOU__2138-7525	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__BUT-YOU__1817-5025	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__NOT-YOU__1630-3125	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__THAT-YOU__2186-8925	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__THOUGHT-YOU__1778-6425	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__WANT-YOU__1769-0225	0
021A-C0897X0339XX-ABZZP0_033909_KD5_31__WHAT-YOU__2615-3525	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__BUT-YOU__2702-2325	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__EAT-YOU__2675-1825	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__EIGHT-YOU__2381-0425	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__THAT-YOU__2525-9025	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__THAT-YOU__2769-6225	0
021A-C0897X0340XX-AAZZP0_034002_KD5_33__THOUGHT-YOU__2742-6625	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__BUT-YOU__1906-7325	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__BUT-YOU__2144-8225	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__BUT-YOU__2261-0725	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__BUT-YOU__943-5925	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__EXPECT-YOU__1650-8425	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__GET-YOU__2248-1925	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__IT-YOU__122-0825	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__IT-YOU__1810-9925	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__IT-YOU__2560-9625	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__IT-YOU__714-4025	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__THAT-YOU__212-2425	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__THAT-YOU__448-5125	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__THAT-YOU__458-9225	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__WHAT-YOU__1429-8225	0
021A-C0897X0340XX-ABZZP0_034003_KD5_34__WHAT-YOU__2571-5925	0
021A-C0897X0341XX-AAZZP0_034102_KD5_36__BUT-YOU__1252-6225	0
021A-C0897X0341XX-AAZZP0_034102_KD5_36__GOT-YOU__88-9725	0
021A-C0897X0341XX-AAZZP0_034102_KD5_36__WHAT-YOU__682-9725	0
021A-C0897X0342XX-AAZZP0_034204_KD5_41__GET-YOU__1206-1025	0
021A-C0897X0342XX-AAZZP0_034204_KD5_41__JUST-YOU__1170-8725	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__BUT-YOU__2036-1925	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__RIGHT-YOU__2044-8825	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__THAT-YOU__2026-4225	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__THAT-YOU__2052-5825	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__WHAT-YOU__1869-1625	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__WHAT-YOU__2095-5625	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__WHAT-YOU__2122-3425	0
021A-C0897X0342XX-AAZZP0_034205_KD5_42__WHAT-YOU__2323-5125	0
021A-C0897X0342XX-ABZZP0_034206_KD5_43__EXPECT-YOU__545-569157556	0
021A-C0897X0342XX-ABZZP0_034206_KD5_43__RIGHT-YOU__777-367394614	0
021A-C0897X0343XX-AAZZP0_034301_KD5_45__IT-YOU__1037-83861433	0
021A-C0897X0343XX-AAZZP0_034301_KD5_45__NOT-YOU__377-495	0
021A-C0897X0344XX-AAZZP0_034401_KD5_48__WHAT-YOU__80-3125	0
021A-C0897X0345XX-AAZZP0_034503_KD1_3__ABOUT-YOU__2074-925	0
021A-C0897X0345XX-ABZZP0_034504_KD1_4__BET-YOU__222-725	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__IT-YOU__2103-20671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WANT-YOU__2577-94671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WANT-YOU__2584-40671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WHAT-YOU__1006-04671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WHAT-YOU__1024-22671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WHAT-YOU__2327-63671476	0
021A-C0897X0345XX-ABZZP0_034505_KD1_5__WHAT-YOU__974-486714757	0
021A-C0897X0346XX-AAZZP0_034601_KD1_6__ALRIGHT-YOU__1380-84348488	0
021A-C0897X0346XX-AAZZP0_034601_KD1_6__BUT-YOU__570-265	0
021A-C0897X0346XX-AAZZP0_034601_KD1_6__IT-YOU__1550-52348488	0
021A-C0897X0346XX-AAZZP0_034601_KD1_6__RIGHT-YOU__1410-38348488	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__AT-YOU__1956-90822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__BOUGHT-YOU__2019-22822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__BOUGHT-YOU__2019-98822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__BOUGHT-YOU__2026-28822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__BUT-YOU__836-505	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__FIT-YOU__2218-08822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__GOT-YOU__2033-11822214	0
021A-C0897X0346XX-ABZZP0_034603_KD1_8__WHAT-YOU__1773-645	0
021A-C0897X0347XX-ABZZP0_034703_KD1_11__THOUGHT-YOU__544-435	0
021A-C0897X0347XX-ABZZP0_034703_KD1_11__WHAT-YOU__136-615	0
021A-C0897X0347XX-ABZZP0_034703_KD1_11__WHAT-YOU__1849-035	0
021A-C0897X0348XX-AAZZP0_034801_KD1_12__LET-YOU__2034-25160689	0
021A-C0897X0348XX-AAZZP0_034801_KD1_12__OUT-YOU__491-315	0
021A-C0897X0348XX-ABZZP0_034803_KD1_14__RIGHT-YOU__9-2325	0
021A-C0897X0352XX-AAZZP0_035203_KE5_3__ALRIGHT-YOU__794-810669005	0
021A-C0897X0352XX-AAZZP0_035203_KE5_3__IT-YOU__500-640669005	0
021A-C0897X0354XX-AAZZP0_035401_KD7_1__BUT-YOU__62-705	0
021A-C0897X0354XX-AAZZP0_035401_KD7_1__THAT-YOU__211-475	0
021A-C0897X0354XX-AAZZP0_035402_KD7_2__WHAT-YOU__966-775	0
021A-C0897X0354XX-ABZZP0_035403_KD7_3__BUT-YOU__943-8325	0
021A-C0897X0355XX-ABZZP0_035502_KD7_6__THAT-YOU__1467-1525	0
021A-C0897X0355XX-ABZZP0_035502_KD7_6__WHAT-YOU__1332-7225	0
021A-C0897X0356XX-AAZZP0_035601_KD7_7__BUT-YOU__837-466508698	0
021A-C0897X0356XX-AAZZP0_035601_KD7_7__OUT-YOU__1405-37691204	0
021A-C0897X0356XX-AAZZP0_035601_KD7_7__THAT-YOU__366-125	0
021A-C0897X0356XX-AAZZP0_035601_KD7_7__THAT-YOU__371-575	0
021A-C0897X0356XX-AAZZP0_035601_KD7_7__WHAT-YOU__1027-08417647	0
021A-C0897X0356XX-AAZZP0_035602_KD7_8__WHAT-YOU__2510-395	0
021A-C0897X0358XX-AAZZP0_035801_KD7_23__BET-YOU__64-0825	0
021A-C0897X0359XX-ABZZP0_035905_KBR_3__GET-YOU__150-995	0
021A-C0897X0359XX-ABZZP0_035905_KBR_3__THOUGHT-YOU__1051-73940585	0
021A-C0897X0359XX-ABZZP0_035905_KBR_3__WHAT-YOU__1104-79940585	0
021A-C0897X0359XX-ABZZP0_035905_KBR_3__WHAT-YOU__117-395	0
021A-C0897X0359XX-ABZZP0_035905_KBR_3__WHAT-YOU__120-045	0
021A-C0897X0360XX-AAZZP0_036003_KBR_8__RIGHT-YOU__884-2425	0
021A-C0897X0360XX-AAZZP0_036006_KBR_9__THOUGHT-YOU__1442-5025	0
021A-C0897X0365XX-AAZZP0_036501_KE6_8__BUT-YOU__395-095	0
021A-C0897X0365XX-AAZZP0_036501_KE6_8__BUT-YOU__75-925	0
021A-C0897X0365XX-AAZZP0_036501_KE6_8__THAT-YOU__24-875	0
021A-C0897X0367XX-AAZZP0_036702_KE6_12__BET-YOU__903-935	0
021A-C0897X0367XX-AAZZP0_036702_KE6_12__THAT-YOU__1541-305	0
021A-C0897X0367XX-AAZZP0_036702_KE6_12__THAT-YOU__2147-585	0
021A-C0897X0367XX-AAZZP0_036702_KE6_12__WHAT-YOU__1025-545	0
021A-C0897X0367XX-ABZZP0_036703_KE6_13__ABOUT-YOU__138-885	0
021A-C0897X0367XX-ABZZP0_036703_KE6_13__IT-YOU__206-109027024	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__BUT-YOU__1586-975	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__BUT-YOU__272-875	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__BUT-YOU__298-605	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__2581-725	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__2631-775	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__271-825	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__2771-895	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__2815-545	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__IT-YOU__311-615	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__JUST-YOU__731-935	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__OUT-YOU__2794-995	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__THAT-YOU__2462-875	0
021A-C0897X0368XX-AAZZP0_036801_KE6_15__THAT-YOU__766-455	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__BUT-YOU__981-196980068	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__GET-YOU__1181-40698007	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__IT-YOU__1317-97698007	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__THAT-YOU__1563-92698007	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__THOUGHT-YOU__1056-06698007	0
021A-C0897X0370XX-ABZZP0_037004_KE6_22__WHAT-YOU__1603-03698007	0
021A-C0897X0370XX-ABZZP0_037005_KE6_23__THAT-YOU__2289-2325	0
021A-C0897X0370XX-ABZZP0_037006_KE6_24__THAT-YOU__2462-4725	0
021A-C0897X0370XX-ABZZP0_037006_KE6_24__WHAT-YOU__2430-7225	0
021A-C0897X0372XX-AAZZP0_037202_KE6_28__WHAT-YOU__736-3025	0
021A-C0897X0377XX-AAZZP0_037703_KE6_54__ABOUT-YOU__758-6025	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__BUT-YOU__1950-3525	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__BUT-YOU__2589-2825	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__NIGHT-YOU__1807-0025	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__WENT-YOU__2332-2425	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__WHAT-YOU__1773-1625	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__WHAT-YOU__1791-7925	0
021A-C0897X0377XX-ABZZP0_037705_KE6_56__WHAT-YOU__2400-7025	0
021A-C0897X0379XX-AAZZP0_037901_KE2_1__BUT-YOU__1000-0725	0
021A-C0897X0379XX-AAZZP0_037901_KE2_1__IT-YOU__369-7025	0
021A-C0897X0379XX-AAZZP0_037901_KE2_1__IT-YOU__749-3825	0
021A-C0897X0379XX-AAZZP0_037901_KE2_1__THAT-YOU__943-9725	0
021A-C0897X0379XX-AAZZP0_037901_KE2_1__WENT-YOU__91-8125	0
021A-C0897X0379XX-AAZZP0_037902_KE2_2__BOUGHT-YOU__2116-1425	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__FACT-YOU__2259-0725	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__GOT-YOU__2255-6625	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__OUT-YOU__2132-9125	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__THAT-YOU__1016-1425	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__THAT-YOU__2201-1825	0
021A-C0897X0379XX-ABZZP0_037904_KE2_4__THOUGHT-YOU__1916-1525	0
021A-C0897X0380XX-AAZZP0_038001_KE2_5__THAT-YOU__1122-87365461	0
021A-C0897X0383XX-ABZZP0_038304_KE2_26__BUT-YOU__1231-8625	0
021A-C0897X0384XX-AAZZP0_038404_KE2_30__ALRIGHT-YOU__1266-4225	0
021A-C0897X0385XX-AAZZP0_038503_KE2_37__JUST-YOU__1277-94298025	0
021A-C0897X0385XX-AAZZP0_038504_KE2_38__OUT-YOU__1910-5525	0
021A-C0897X0385XX-AAZZP0_038505_KE2_39__THAT-YOU__2383-255	0
021A-C0897X0386XX-AAZZP0_038601_KE2_42__RIGHT-YOU__95-8625	0
021A-C0897X0387XX-AAZZP0_038701_KE2_48__BUT-YOU__370-5825	0
021A-C0897X0387XX-AAZZP0_038703_KE2_50__BUT-YOU__1316-6625	0
021A-C0897X0387XX-AAZZP0_038703_KE2_50__THAT-YOU__895-0725	0
021A-C0897X0390XX-ABZZP0_039007_KE2_76__WHAT-YOU__185-3025	0
021A-C0897X0392XX-AAZZP0_039203_KE2_85__BUT-YOU__1055-24081034	0
021A-C0897X0392XX-ABZZP0_039207_KE2_89__THAT-YOU__61-2825	0
021A-C0897X0392XX-ABZZP0_039207_KE2_89__THOUGHT-YOU__46-0225	0
021A-C0897X0392XX-ABZZP0_039209_KE2_91__GET-YOU__1803-44163954	0
021A-C0897X0392XX-ABZZP0_039209_KE2_91__IT-YOU__1769-05733101	0
021A-C0897X0393XX-AAZZP0_039304_KE2_95__THAT-YOU__1643-375	0
021A-C0897X0393XX-AAZZP0_039305_KE2_96__ABOUT-YOU__2135-3725	0
021A-C0897X0393XX-AAZZP0_039306_KE2_97__BUT-YOU__2791-61872854	0
021A-C0897X0394XX-AAZZP0_039403_KE2_101__ALRIGHT-YOU__1729-6425	0
021A-C0897X0394XX-AAZZP0_039404_KE2_102__BUT-YOU__1922-5325	0
021A-C0897X0395XX-AAZZP0_039503_KE2_115__AT-YOU__2283-9725	0
021A-C0897X0395XX-ABZZP0_039509_KE2_121__BUT-YOU__2383-9825	0
021A-C0897X0396XX-ABZZP0_039606_KE2_127__BUT-YOU__145-922620929	0
021A-C0897X0396XX-ABZZP0_039606_KE2_127__THAT-YOU__106-662620929	0
021A-C0897X0396XX-ABZZP0_039606_KE2_127__THAT-YOU__187-552620929	0
021A-C0897X0396XX-ABZZP0_039606_KE2_127__THAT-YOU__189-022620929	0
021A-C0897X0396XX-ABZZP0_039610_KE2_131__BUT-YOU__801-0425	0
021A-C0897X0396XX-ABZZP0_039611_KE2_132__THAT-YOU__910-425	0
021A-C0897X0396XX-ABZZP0_039611_KE2_132__THAT-YOU__971-695	0
021A-C0897X0396XX-ABZZP0_039611_KE2_132__THAT-YOU__973-405	0
021A-C0897X0396XX-ABZZP0_039616_KE2_136__THAT-YOU__2372-955	0
021A-C0897X0397XX-AAZZP0_039701_KE2_137__BUT-YOU__1167-7222543	0
021A-C0897X0397XX-ABZZP0_039708_KE2_144__OUT-YOU__1923-4725	0
021A-C0897X0397XX-ABZZP0_039708_KE2_144__THAT-YOU__2042-8925	0
021A-C0897X0398XX-AAZZP0_039802_KE2_146__HIT-YOU__495-965	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__ALRIGHT-YOU__1897-3925	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__BOUGHT-YOU__1192-0425	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__GET-YOU__367-5725	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__GOT-YOU__1574-4125	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__IT-YOU__1210-8525	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__IT-YOU__875-2325	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__WHAT-YOU__1574-1325	0
021A-C0897X0399XX-AAZZP0_039901_KCU_1__WHAT-YOU__22-0225	0
021A-C0897X0399XX-ABZZP0_039902_KCU_2__WHAT-YOU__19-6625	0
021A-C0897X0399XX-ABZZP0_039902_KCU_2__WHAT-YOU__849-2625	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__ALRIGHT-YOU__1261-985	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__BUT-YOU__1781-51504848	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__BUT-YOU__2272-99319843	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__IT-YOU__1575-245	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__RIGHT-YOU__1276-205	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__RIGHT-YOU__1486-615	0
021A-C0897X0399XX-ABZZP0_039903_KCU_3__WHAT-YOU__1866-08504848	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__BUT-YOU__1598-2425	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__BUT-YOU__2492-9725	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__BUT-YOU__2821-2725	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__BUT-YOU__539-7725	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__BUT-YOU__846-2825	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__COST-YOU__2368-1425	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__GET-YOU__2105-2125	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__LET-YOU__2411-7825	0
021A-C0897X0400XX-AAZZP0_040001_KCU_4__RIGHT-YOU__2496-1725	0
